cleaned_comment,Quality,Price,Delivery,Service
"từ hội_thảo , workshop đến sự_kiện tri ân túi vải canavi luôn là điểm nhấn tinh_tế , bền đẹp cho mọi chương_trình ! in logo theo tone màu sự_kiện nổi_bật , đồng_bộ túi chắc_tay in sắc nét giao hàng đúng tiến_độ đặt sớm để kịp kế_hoạch và không lo sát ngày nhé ! zalo alo 0961 436 079 tuivaisukien tuivaicanavi xachtuidievent tuivaiinlogo tuivaiviet tochucsukien tuivaidoanhnghiep tuivaicaocap quatangsukien tuivaiintheoyeucau tuivaidongbo tuivaithuonghieu tuivaiforevent sustainability ecobag greenevent tuivaithanthienmoitruong",2,0,1,1
đúng với mô_tả đúng màu_sắc vàng kem tất đẹp dày_dặn không 1 chút chỉ thừa ik ấm lắm luôn cửa_hàng giao hàng hàng nhanh mọi người nên mua nha,2,-1,2,-1
"dùng cũng tốt , để mình dùng tiếp xem thế_nào mới tét thôi thỳ thấy cũng mạnh lắp dễ",0,-1,-1,-1
mua 2 hộp 400 cái . ví_dụ không có thì đừng bán . chứ đưa 4 hộp lẻ làm gì vậy ? làm_ăn gì lạ_vậy ? ? ? ?,-1,-1,-1,-1
đã nhận hàng đúng như ảnh . . nhìn thấy chất_lượng thì có vẻ tạm ổn so với giá_thành,2,1,-1,-1
mua 1 loại giao hàng 1 loại ... chọn màu trắng giao hàng màu be khác cái ảnh mình chọn,1,-1,1,-1
"mình đi khá ngứa , vải dễ doãn , mỏng , cổ không cao , nhg giá rẻ nên cũng được",0,2,-1,-1
chất_lượng sản_phẩm tốt đúng với mô_tả tao đặt hồng mà giao hàng trắng hả sốp,2,-1,1,-1
hàng kèm chất_lượng dễ bong không dính được vào mặt bàn,2,-1,-1,-1
tưởng size lớn ai_ngờ nhỏ_xíu,1,-1,-1,-1
chất_lượng sản_phẩm băng_dính 3m không dính . được 1 lúc là bị bong,2,-1,-1,-1
"chất_lượng sản_phẩm giấy dai và mềm mùi hương không mùi , độ ướt vừa đủ giao hàng hàng nhanh . chất_lượng tốt . được nhiều nữa . mua được với giá sale lên rẻ ạ .",2,2,2,-1
chất_lượng sản_phẩm tot đúng với mô_tả nhầm màu giao hàng nhầm màu nút bị hỏng ! ! ! ! ! ! ! !,0,-1,1,-1
đặt màu xanh lại giao hàng màu hồng . cái này chỉ có_thể là cố_tình giao hàng sai hàng chứ không_thể do nhầm được . mua onl cửa_hàng này thì không nên mua,0,-1,1,-1
"sách đẹp , rất hay nữa . đóng_gói cẩn_thận nên mình khá là ưng . lần đầu mình mua ở trên tiki như z khá là tốt ! ! ! mình sẽ tiếp_tục mua hàng ủng_hộ tiki",2,-1,2,-1
khăn mềm . dùng rất thích,-1,-1,-1,-1
"chất_lượng sản_phẩm cảm_quan thấy ổn . tính_năng nổi_bật có_thể thay_đổi được độ cao . đúng với mô_tả đúng mô_tả . cảm_nhận tốt , còn sử_dụng lâu_dài chưa biết sao .",2,0,0,-1
hình_ảnh mang tính nhận xu . đục núm ti không thành lỗ tròn . nên chẳng khác_nào lấy kim đục .,-1,-1,-1,-1
"chất_liệu tốt đúng với mô_tả tốt màu_sắc tốt tai khoan cua quy khach sap het . soan 1 gui 211 de cong 25 phut noi mang 794d p , su dung trong 7 ngay 2 gui 211 de cong 11 phut ngoai mang 1.369 d p , su dung trong 7 ngay 3 gui 211 de cong 85 tin nhan noi mang 230d tin , su dung trong 15 ngay 4 gui 211 de cong 15 tin nhan ngoai mang 313d tin , su dung trong 7 ngay chi tiet lh 18008098 mien phi .",2,-1,-1,-1
truyện rất hay,2,-1,-1,-1
"cửa_hàng giao hàng đủ đúng số_lượng , nhưng mà được mỗi cái chữ tôi là tốt , con_cái chái tim với v nó cứ méo_mó như nào í",2,-1,1,-1
chất_lượng sản_phẩm tạm đúng với mô_tả đúng mình mua 2 cây nhưng màu xanh thì xài ổn còn cây màu hồng đầu quạt lỏng_lẻo với khi sạc đầy pin nhưng xài tới 70 là quạt tự ngắt đến khi sạc lại quạt hiện về 0 như ban_đầu dù mình đã thử nhiều dây sạc khác nhau,2,-1,-1,-1
gói hàng rấtttt hời hợtt luôn í . bên trong không bao thêm gì chỉ có cuốn sách làm các cạnh sách bị cong hết trơn,0,2,-1,-1
"giao hàng hàng sớm hơn dự_kiến , sách đẹp , có quà tặng kèm đầy_đủ",2,-1,1,-1
"giao hàng hàng nhanh giá rẻ chất_lượng phù_hợp với giá tiền , sản_phẩm sử_dụng rất tiện",2,2,2,-1
"gương rõ nét , đẹp , giá rẻ , để trang_trí khá hợp_lý , giấy ướt mini xinh_xắn 1 gói 8 túi , không mùi , sản_phẩm đều tốt và cửa_hàng gói hàng cẩn_thận , đầy_đủ",2,2,2,-1
giao hàng nhanh đặt hôm trc hôm sau có hỗ_trợ đổi trả nhanh,1,-1,2,2
"đúng với mô_tả đúng chất_lượng sản_phẩm tốt đun nước siu nhanh nhéee , rất ưng , giá này khỏi phải bàn ròi mn nên kham khảo mua đi nhé",2,1,2,-1
chất_lượng sản_phẩm tốt chất_lượng sản_phẩm tốt . giao hàng hàng nhanh . cửa_hàng gói hàng rất chỉnh chu . trước khi giao hàng còn chụp hàng gửi khách kiểm . uy_tín . còn ủng_hộ cửa_hàng lâu_dài,2,-1,0,2
sản_phẩm siêu tệ vừa về đã hư pin . cửa_hàng nhắn_tin xem nhưng không rep làm_lơ . nói_chung với tầm giá này còn nhiều cửa_hàng tốt hơn nhiều . không nên mua làm_chi cho mệt,2,1,-1,-1
"chất khá dày_dặn , tất màu xám dày đẹp và mịn hơn màu đen , giá rẻ , nên mua",2,2,-1,-1
"đúng với mô_tả đúng chất_lượng sản_phẩm khá tốt giao hàng hàng nhanh , đóng_gói kĩ , giao hàng đúng và đủ hàng , nhỏ gọn và tiện_ích mang đi khắp mọi nơi",2,-1,2,-1
"chất_liệu đúng mô_tả công_dụng trữ đông hoặc để đồ nhỏ sản_phẩm đúng mô_tả , nhựa dẻo , bọc hàng cẩn_thận",1,-1,2,-1
"chất_liệu vải đúng với mô_tả không màu đôi vớ chả phải màu kem không đẹp nha , vải cũng ổn hơi mỏng tí nhưng với giá tiền rẻ thì không đòi_hỏi nhiều",0,2,-1,-1
"quạt rất êm , không có tiếng ồn , có đèn và 05 chế_độ quạt , nói_chung ổn_áp , nên mua ...",2,-1,-1,-1
đối_tượng sử_dụng e bé mùi hương chưa mở nên không rõ chất_lượng sản_phẩm đóng cẩn_thận,0,-1,2,-1
"màu rất dễ_thương nhưng quạt yếu , quạt tốc_độ 5 rồi nhưng giống tốc 1 của mấy cây cầm tay , pin ổn tầm 4,5 tiếng , sạt 2 tiếng hơn . nói_chung không nên mua",2,-1,-1,2
"tính_năng nổi_bật làm nóng lâu , gon nhẹ phù_hợp đi du_lịch đúng với mô_tả giá rẻ , dây_điện ngắn chất_lượng sản_phẩm phù_hợp với giá tiền nhưng dây_điện ngắn quá , làm nóng bốc_hơi lâu . không thích lắm . muốn trả lại hàng",0,2,0,-1
máy phù_hợp với việc dọn ban thờ . kêu hơi to . lực hút mạnh,-1,-1,-1,-1
dây không giống như quảng_cáo tốc_độ cũng không giống như quảng_cáo lên đánh_giá 1 sao,0,1,-1,-1
tính_năng nổi_bật tạm ổn dùng 1 thòie gian nếu_như thấy sản_phẩm tốt mình sẽ đánh_giá lại,2,1,-1,-1
"công_dụng rửa bình chất_liệu nhựa đóng_gói cẩn_thận , giao hàng nhanh , giá cũng được , không quá mắc , cungz không rẻ quá , sài ổn sẽ ủng_hộ thêm",2,0,2,-1
nhỏ bằng bàn_tay . gió ra không đuổi nổi con muỗi . không đáng tiền . không nên mua . nhấn_mạnh không nên mua . không nên mua . không nên mua . cái gì quan_trọng nói 3 lần .,-1,1,-1,-1
"màu_sắc đen đúng với mô_tả vớ mỏng hơn cửa_hàng khác sản_phẩm không đóng trong bọc , khi giao hàng mở sản_phẩm qua bị ướt hết . đóng_gói tệ quá . không bao_giờ mua lại nữa .",0,-1,1,-1
chỉ có 1 viên pin không đủ dung_lượng 1000mp như quảng_cáo,-1,-1,-1,-1
đúng với mô_tả đúng với mô_tả chất_lượng sản_phẩm màu hồng quạt nhìn nhỏ nhỏ cute lắm mn có hiện pin để dễ sạc nè,0,-1,-1,-1
"đúng với mô_tả đúng chất_lượng sản_phẩm cũng tốt tặng_dây_lưng cho set đầm_jean mẹ và bé 8kg_65kg jean mềm_mại co_giãn rất dễ_chịu đầm xếp ly năng_động , cá_tính . để đặt được bộ đôi mẹ và bé vừa size",2,-1,-1,-1
1 đôi 1 chiếc rộng 1 chiếc bé,-1,-1,-1,-1
"sách thì mình nhận đúng hẹn , mình không vui chút là do mình không nhận được tiki xu khi đơn hàng báo đã thành_công",1,-1,-1,-1
keo dính không được bên nhưng hàng đẹp .,0,-1,-1,-1
"muốn mua đồ đục lỗ núm mà mất giao hàng cao nên phải ráng mua thêm hang để đủ tiền giảm giao hàng , đợi mãi hàng mới về rồi ai dè đồ đục size không đúng , mình từng mua size 1 3m ở cửa_hàng khác rồi , lỗ sẽ bằng với lỗ có sẵn trên núm , mình làm gãy nên mới mua lại . mà hàng của cửa_hàng không chính hãng size , size xs thì nhỏ_xíu đục như_không , lên 1 size thì là size s thì lỗ lại to_đùng to hơn lỗ có sẵn trên núm nhiều , mọi người mua nên để_ý chứ không về là không xài được đâu , nhỏ quá thi sữa cũng không ra , mà to quá thi bé dễ sặc , cuối_cùng mua về mà xài không được rất là mất_công",0,0,0,-1
shipper quá lỗ_mãng không thân_thiện một_chút nào,-1,-1,1,0
màu_sắc trắng vớ xinh,1,-1,-1,-1
"đúng với mô_tả đúng mô_tả chất_lượng sản_phẩm_chất_lượng ổn quạt nhỏ xỉnh , có 5 mức_độ . sẽ quay lại ủng_hộ sản_phẩm mới của cửa_hàng .",2,-1,-1,-1
pin nhanh hết sài chưa được 2 tiếng đã hết pin,-1,-1,2,-1
"chất_lượng sản_phẩm tốt đối_tượng sử_dụng tốt mùi hương tốt cửa_hàng giao hàng hàng nhanh , đóng_gói cẩn_thận , shipper nhiệt_tình , giá_cả phù_hợp với chất_lượng sản_phẩm , thật_sự hài_lòng , sẽ ủng_hộ thêm khi có dịp .",2,1,2,2
tất mỏng,0,-1,-1,-1
đối_tượng sử_dụng tất_cả mọi người chất_lượng sản_phẩm_chất_lượng sản_phẩm ổn mùi hương không mùi,2,-1,-1,-1
giao hàng gối màu xấu quá,0,-1,1,-1
"đóng_gói đẹp , giao hàng nhanh truyện hay vkl đọc tí khóc và được 1 quyển sổ_tay tặng kèm nữa",2,-1,2,-1
"quạt xịn lắm , pin sd lâu lắm quạt mát nữa giá okee nên mua nha_mn",2,1,0,-1
chất_lượng sản_phẩm tốt_tính_năng nổi_bật kk đúng với mô_tả tốt em cảm_ơn chị ạa chị ơi chị ơi chị ơi chị ạ chị ơi chị ơi em ạ em cảm_thấy mình không có tiền mua đồ cho chị,2,1,-1,-1
"rất rất nên mua nhé các mom . chất vải mềm , dày_dặn , hoạ_tiết siêu xinh . bo viền cẩn_thận , giá_cả hạt rẻ , hợp_lí",-1,2,2,-1
nội_dung chưa đọc nhưng thấy vậy là quải chè rồi . rất hay mua sách của tiki nên bị thế này khá khó_chịu .,0,-1,-1,-1
chất_liệu không đúng màu_sắc trắng mỏng,0,-1,-1,-1
sách hay mà chữ nhiều quá hơi mệt,2,-1,-1,-1
"không bt giao hàng hàng kiểu j mà ấm bị móp được , lõm vào trg luôn , nhìn mà chán",0,-1,0,-1
sản_phẩm bị bể phần nắp . mới bấm nút được 5 giây thì cháy . không nên mua . cảm_thấy thất_vọng về sản_phẩm,0,-1,0,-1
chất_lượng sản_phẩm không dùng được,2,-1,-1,-1
"giao hàng hàng nhanh , chưa dùng nên kb có tốt không nhưng giá khá rẻ , nếu tốt lần sau sẽ tiếp_tục ủng_hộ cửa_hàng",2,2,2,-1
chất_lượng sản_phẩm kém đúng với mô_tả hàng đóng_gói không cẩn_thận lúc nhận hàng bị móm phần đầu,0,-1,0,-1
màu_sắc xấu đúng với mô_tả không chất_liệu vải siêu móng tôi nói chơ vải mỏng thì thôi rồi nhìn xuyên thấu luôn a tr 14 đôi như một mỏng_dính nag xấu nx chơ màu như quần què,0,-1,-1,-1
"đúng với mô_tả chính hãng chất_liệu vải màu_sắc trắng đầu_tiên là giá rất là siêu học_sinh , sinh_viên nhưng chất_lượng sản_phẩm rất đẹp và không_thể chê đi đâu được , mùa đông mọi người nên mua lấy 5 6 đôi về thay_đổi ạ",2,1,-1,-1
"sách chất , đẹp . mắt biếc tái_bản lần 45 rồi , thì không cầ phải bàn gì về nội_dung nữa",2,-1,-1,-1
"quạt tốt , pin xài cx được tầm 4h đó , được cái có hiển_thị màn_hình pin , mình mua 2 chiếc thấy khá ưng",2,-1,-1,-1
đúng với mô_tả đúng nha chất_lượng sản_phẩm bền_bỉ quạt rất mát có 100 cấp_độ và rất thuận tay quạt rất mạnh hơi ồn một xíu,2,-1,-1,-1
"mùi hương tốt chất_lượng sản_phẩm tốt , hơi mỏng",2,-1,-1,-1
"chân kệ máy_giặt chắc_chắn , chịu lực tốt , giúp máy hoạt_động ổn_định , giảm rung lắc . chất_liệu bền , dễ điều_chỉnh kích_thước . bánh_xe linh_hoạt , tiện di_chuyển . lắp_đặt đơn_giản , phù_hợp nhiều loại máy . sản_phẩm đáng tin_cậy , rất nên mua .",2,-1,-1,-1
"đúng với mô_tả tốt chất_lượng sản_phẩm tốt quạt cute nha , mang đi du_lịch được , độ hoàn_thiện tốt , chất_liệu nhựa cũng cứng_cáp , quạt có 5 cấp_độ gió , đúng mô_tả , hài_lòng về sản_phẩm này lắm nha .",2,-1,-1,-1
sách bị gãy cạnh không có bọc sách,0,-1,0,-1
"tốt nha , giá rẻ nữa , cần sẽ mua tiếp , mong được giá rẻ vậy nữa , giao hàng hàng cũng nhanh nữa , giao hàng tới tận nhà mà còn rẻ hơn mình đi mua , tiki cửa_hàng",0,2,2,-1
"tính_năng nổi_bật ấm bị rỉ dùng được 1 tuần ấm rỉ đáy bong ra lớp bột gì đó kinh vcd . lần đầu tôi mua phải cái thứ tệ_hại như_vậy . hàng như vậy mà cửa_hàng vẫn bán cho khách_hàng nấu nước uống thì quá thất_đức . tôi không tiếc 85k mà tôi phải đánh_giá để cho người khác không mua phải , nấu uống vào người kiểu gì chẳng ung_thư",0,1,-1,-1
chất_lượng sản_phẩm đẹp đúng với mô_tả đúng tính_năng nổi_bật xay thịt sky phạm tựa phim cô gái gả vào đốc phủ làm nội_gián ai_ngờ vì mê thái giámtên phim ngời chờ vân vướng ai cần thì đây ạ,2,1,-1,-1
vớ giao hàng 15 đôi mà 1 đôi chiếc cao chiếc thấp tệ ak thấy đánh_giá cũng có ng bị nv chắc là cố_tình,0,0,1,-1
chất_liệu ngon đúng với mô_tả đúng màu_sắc đúng hàng tốt ngon quá chị ơi hôm_nay em đi làm có tiền thì phải đưa cho anh nhé cảm_ơn anh nhiều lắm,2,1,-1,-1
giao hàng hàng bị thiếu khăn_quàng cổ và stiker,1,-1,1,-1
giao hàng hàng nhanh cho cửa_hàng 3 sao yếm mỏng mọi người mua ủng_hộ đi ạ hi,0,-1,2,-1
chất rất xấu,0,-1,-1,-1
khá hài_lòng về sản_phẩm,2,-1,-1,-1
"chất_liệu good đúng với mô_tả đúng màu_sắc_đẹp vớ khá đẹp , giao hàng hàng nhanh , sẽ ủng_hộ thêm lần nữa , màu_sắc cũng chính hãng , chiều dai phù_hợp",2,-1,2,-1
đúng với mô_tả mỏng,0,-1,-1,-1
miếng dán không bám đk .,-1,-1,-1,-1
sách ổn mong tiki cẩn_thận hơn khi vận_chuyển,2,-1,2,-1
các bác nhìn xem có giông hình không ?,-1,-1,-1,-1
loại của mình không có hiển_thị pin nhé . chỉ hiển_thị số mốc quạt từ 1 5 thôi .,0,-1,-1,-1
sản_phẩm đang hiện 77 pin nhưng bật lên được xíu là tự tắt .,2,-1,-1,-1
giao hàng nhanh nhưng mỏng,0,-1,2,-1
"giao hàng hàng nhanh , sách rất đẹp lại còn thơm nữa",2,-1,2,-1
"1 cây sạc không vô , 1 cây giao hàng sai màu chưa từng đánh_giá 1 sao nhưng nay là ngoại_lệ",2,1,1,-1
"công_dụng đã nhận được hàng , sản_phẩm đúng mô_tả , sản_phẩm phù_hợp với giá tiền , cửa_hàng tư_vấn nhiệt_tình thân_thiện , trả_lời nhanh , chính hãng bị hàng và đóng_gói hàng cẩn_thận , shippo nhiệt_tình thân_thiện , sẽ quay lại ủng_hộ cửa_hàng ạ",1,1,2,2
good book ! systematically approach,2,-1,-1,-1
chất_lượng sản_phẩm_chất_lượng sản_phẩm bình_thường đúng với mô_tả quạt chạy được vài tiếng mới hết pin,2,-1,-1,-1
chất_lượng sản_phẩm hộp bị bể,2,-1,0,-1
đặt 7 đen 6 kem cửa_hàng gửi thiếu 2 đôi đen nên cho cửa_hàng 1 sao tất mềm_mỏng,0,-1,-1,-1
tiền nào đồ đấy . bấy đưa nhét cán chổi vào vặn_vẹo mãi không vào nổi,-1,1,-1,-1
sản_phẩm đóng_gói kĩ,1,-1,1,-1
độ tuổi sử_dụng mọi người chất_lượng sản_phẩm tốt sản_phẩm đẹp . giá rẻ giao hàng hàng nhanh . mọi người nên mua nhé . sản_phẩm_chất_lượng tốt . tốt nhá . mua ở hà_nội giao hàng rẻ quá trời,2,2,2,-1
"chất_liệu cotton mình ưng vớ của cửa_hàng nhất vì vừa đẹp vừa rẻ , mình mua này là lần 2 , lần 2 mình khá khó_chịu về khâu vận_chuyển ấy , đã tới xã tân phú trung , đơn rời kho phân_loại xong lại quay về xã tân phú trung , chấm_hỏi vl ? !",2,2,1,-1
mình mới đặt quạt mà giao hàng rất nhanh luôn . quạt có 3 tốc_độ gió dùng trong những ngày mất điện rất tiện_lợi . màu hồng xinh_xắn và nghe nói pin cũng bền . e họ mình mua và giới_thiệu cửa_hàng này .,0,-1,2,-1
